 "name" , "from" , "to" , "diff" , "c" , "email" , "phone" , "web" , "city" , "street" , "num" , "cap" , "prov" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "bolzano" , "via bruno buozzi str." , "35" , "39,100" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "caldaro" , "am see" , "32a 32a" , "39,052" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "bressanone" , "cesare battisti str. 20/ via cesare battisti" , "20" , "39,042" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "riva del garda" , "via ballino" , "5" , "38,066" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "bressanone" , "weissenturmgasse" , "10" , "39,042" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "marilleva" , "strada provinciale 206 di marilleva residence le volpi" ,   , "38,020" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "riva del garda" , "via belluno" , "13" , "38,066" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "molveno" , "via belvedere" , "28" , "38,018" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "riva del garda" , "via brione" , "23" , "38,066" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "sesto" , "via campo tennis / tennisweg" , "3" , "39,030" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "bolzano" , "via dei vanga" , "77" , "39,100" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "san vigilio di marebbe" , "str. plan de corones" , "19" , "39,030" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "ortisei" , "via mureda 40/ muredastr." , "40" , "39,046" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "trento" , "via r. da sanseverino" , "125" , "38,123" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "cadipietra" , "hittlfeld" , "1" , "39,030" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "dimaro" , "via gole" , "n.45" , "38,025" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "arco" , "via linfano" , "20" , "38,062" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "pinzolo" , "corso trento" , "24" , "38,086" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "trento" , "via cauriòl" , "11/a" , "38,122" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#TN" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "malles venosta" , "ortweinstr." , "25" , "39,024" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "E101_0" , "GIAZZÈRA" , "RIFUGIO 'VINCENZO LANCIA'" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" , "Situato a Vaneze sull'Alpe di Trento e circondato da boschi l'Hotel Monte Bondone offre un'area benessere con sauna e cabine a infrarossi e camere con TV e bagno privato. Il ristorante del Monte Bondone propone specialità del Trentino e ricette classiche della cucina italiana. Al mattino viene allestita una colazione continentale a buffet. Il giardino di 8.000 m² ospita un campo da tennis un campo da calcetto e una terrazza solarium. In loco vi attendono anche impianti per golf al coperto un servizio massaggi e un centro fitness. L'Hotel Monte Bondone dista appena 100 metri dalle piste sciistiche e 13 km dalla città capoluogo di Trento. Come ospiti della struttura riceverete la Trentino Guest Card che vi consentirà di accedere gratuitamente ai musei pubblici ai castelli e ai parchi naturali. Inoltre potrete approfittare dell'utilizzo illimitato dei trasporti pubblici locali compresi i treni del Trentino e gli skibus Trento-Monte Bondone per l'intero soggiorno.  " , "info@hotelmontebondone.it " , "0461-947118 " , "www.hotelmontebondone.it " , "rasùn di sotto" , "am park" , "15" , "39,030" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#BZ" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
